DICER1	dicer 1, ribonuclease type III	chr14:95552565-95624347	Proteincoding	83/566	BLCA-CN:1/103|BLCA-US:2/130|BRCA-EU:1/560|BRCA-FR:1/64|BRCA-US:2/955|BTCA-JP:3/239|CESC-US:1/194|COAD-US:11/216|COCA-CN:4/187|EOPC-DE:1/62|ESCA-CN:1/228|GBM-US:3/268|KIRC-US:1/404|KIRP-US:1/159|LICA-FR:2/240|LIHC-US:2/188|LIHM-FR:1/4|LINC-JP:1/244|LUSC-US:3/178|MELA-AU:5/183|ORCA-IN:2/131|PACA-AU:1/391|PRAD-US:1/256|READ-US:1/80|SKCM-US:9/335|STAD-US:5/289|THCA-SA:2/129|THCA-US:2/400|UCEC-US:13/246	77
NCOR1	nuclear receptor corepressor 1	chr17:15932471-16121499	Proteincoding	81/1091	AML-US:1/161|BLCA-CN:1/103|BRCA-EU:11/560|BRCA-UK:3/117|BRCA-US:21/955|BTCA-JP:2/239|CESC-US:2/194|COAD-US:5/216|COCA-CN:2/187|KIRP-US:1/159|LIHC-US:1/188|LINC-JP:5/244|LIRI-JP:4/258|LUSC-US:4/178|OV-AU:2/93|PACA-CA:1/259|PRAD-US:3/256|READ-US:1/80|SKCM-US:4/335|STAD-US:3/289|UCEC-US:4/246	77
TERT	telomerase reverse transcriptase	chr5:1253262-1295184	Proteincoding	81/866	BLCA-CN:1/103|BLCA-US:1/130|BOCA-FR:1/98|BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:2/955|BTCA-JP:3/239|CESC-US:1/194|COAD-US:3/216|COCA-CN:3/187|ESAD-UK:2/203|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:4/404|KIRP-US:2/159|LGG-US:1/283|LICA-FR:2/240|LINC-JP:3/244|LUSC-US:3/178|MELA-AU:13/183|ORCA-IN:2/131|OV-US:1/88|PACA-AU:2/391|READ-US:2/80|SKCA-BR:4/70|SKCM-US:10/335|STAD-US:5/289|THCA-US:2/400|UCEC-US:3/246	83
RET	ret proto-oncogene	chr10:43572475-43625799	Proteincoding	80/640	BLCA-US:4/130|BRCA-EU:1/560|BRCA-US:5/955|BTCA-JP:4/239|CESC-US:2/194|COAD-US:5/216|COCA-CN:3/187|ESAD-UK:2/203|LGG-US:1/283|LICA-CN:2/163|LICA-FR:3/240|LIHC-US:1/188|LINC-JP:3/244|LIRI-JP:1/258|LUSC-KR:1/66|MELA-AU:9/183|ORCA-IN:1/131|PACA-AU:1/391|PACA-CA:4/259|PAEN-AU:1/52|PRAD-UK:1/108|READ-US:1/80|RECA-EU:1/95|SKCM-US:12/335|STAD-US:4/289|UCEC-US:7/246	76
ESR1	estrogen receptor 1	chr6:151977826-152450754	Proteincoding	79/1696	BRCA-EU:5/560|BRCA-US:5/955|BTCA-JP:4/239|CESC-US:1/194|COAD-US:6/216|COCA-CN:2/187|ESAD-UK:3/203|LIHC-US:3/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-KR:2/66|LUSC-US:5/178|MALY-DE:1/100|MELA-AU:7/183|PACA-CA:3/259|PRAD-US:1/256|READ-US:4/80|SKCM-US:6/335|STAD-US:9/289|THCA-US:1/400|UCEC-US:9/246	68
SETBP1	SET binding protein 1	chr18:42260138-42648475	Proteincoding	78/1453	BRCA-EU:2/560|BRCA-US:3/955|CESC-US:1/194|COAD-US:6/216|COCA-CN:4/187|ESAD-UK:1/203|GBM-US:1/268|KIRC-US:2/404|LAML-CN:1/63|LGG-US:1/283|LIRI-JP:2/258|LUSC-US:5/178|MELA-AU:11/183|OV-AU:1/93|PACA-AU:2/391|PAEN-IT:1/37|PBCA-DE:1/380|READ-US:2/80|SKCM-US:11/335|STAD-US:16/289|UCEC-US:4/246	75
KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	chr4:55524085-55606881	Proteincoding	77/774	AML-US:11/161|BLCA-CN:1/103|BLCA-US:1/130|BRCA-EU:1/560|BRCA-US:3/955|BTCA-JP:3/239|CESC-US:2/194|CLLE-ES:1/218|COAD-US:4/216|COCA-CN:1/187|ESCA-CN:2/228|KIRC-US:2/404|LAML-KR:1/117|LICA-FR:1/240|LIHC-US:3/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:5/178|MALY-DE:1/100|MELA-AU:8/183|PACA-AU:1/391|READ-US:1/80|SKCA-BR:3/70|SKCM-US:8/335|STAD-US:3/289|UCEC-US:8/246	63
FANCA	Fanconi anemia, complementation group A	chr16:89803957-89883065	Proteincoding	77/580	BLCA-CN:1/103|BLCA-US:5/130|BRCA-EU:3/560|BRCA-FR:1/64|BRCA-US:5/955|BTCA-JP:1/239|CESC-US:3/194|COAD-US:5/216|COCA-CN:4/187|ESAD-UK:1/203|ESCA-CN:1/228|KIRC-US:3/404|LICA-FR:2/240|LIHC-US:4/188|LIRI-JP:1/258|LUSC-US:4/178|MALY-DE:1/100|MELA-AU:4/183|ORCA-IN:1/131|PACA-AU:1/391|PACA-CA:1/259|PRAD-CA:1/124|PRAD-US:1/256|SKCA-BR:1/70|SKCM-US:6/335|STAD-US:6/289|THCA-SA:1/129|UCEC-US:9/246	81
PAX3	paired box 3	chr2:223064607-223163715	Proteincoding	77/839	ALL-US:1/27|BLCA-US:4/130|BRCA-EU:3/560|BRCA-FR:1/64|BRCA-KR:1/33|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:11/216|COCA-CN:4/187|ESCA-CN:2/228|GBM-US:2/268|KIRC-US:1/404|LICA-CN:3/163|LICA-FR:1/240|LIHC-US:3/188|LINC-JP:1/244|LIRI-JP:2/258|LUSC-KR:1/66|LUSC-US:3/178|MELA-AU:2/183|ORCA-IN:2/131|OV-AU:1/93|PACA-AU:2/391|PRAD-UK:1/108|READ-US:1/80|RECA-EU:1/95|SKCM-US:3/335|STAD-US:11/289|THCA-SA:1/129|UCEC-US:3/246	71
MEN1	multiple endocrine neoplasia I	chr11:64570982-64578766	Proteincoding	77/259	BLCA-US:1/130|BRCA-EU:2/560|BRCA-FR:3/64|BRCA-US:3/955|BTCA-JP:1/239|COAD-US:4/216|ESAD-UK:3/203|GBM-US:3/268|KIRC-US:1/404|LGG-US:1/283|LICA-CN:2/163|LICA-FR:2/240|LIHC-US:1/188|LINC-JP:3/244|LUSC-US:3/178|MALY-DE:1/100|MELA-AU:4/183|ORCA-IN:1/131|PAEN-AU:15/52|PAEN-IT:1/37|PRAD-US:1/256|SKCA-BR:2/70|SKCM-US:4/335|STAD-US:7/289|THCA-US:1/400|UCEC-US:7/246	72
FBXW7	F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase	chr4:153242410-153457253	Proteincoding	76/1019	BLCA-CN:2/103|BRCA-EU:2/560|BRCA-US:2/955|BTCA-JP:1/239|CESC-US:7/194|CLLE-ES:1/218|COAD-US:9/216|COCA-CN:7/187|ESAD-UK:2/203|GBM-US:1/268|KIRP-US:1/159|LIRI-JP:2/258|LUSC-KR:1/66|LUSC-US:4/178|MELA-AU:1/183|PACA-AU:2/391|PACA-CA:1/259|PBCA-DE:3/380|READ-US:7/80|SKCM-US:4/335|STAD-US:8/289|UCEC-US:8/246	52
KAT6A	K(lysine) acetyltransferase 6A	chr8:41786997-41909508	Proteincoding	76/734	BLCA-US:1/130|BRCA-EU:3/560|BRCA-UK:1/117|BRCA-US:1/955|CESC-US:1/194|COAD-US:4/216|COCA-CN:3/187|ESAD-UK:1/203|ESCA-CN:2/228|KIRC-US:2/404|KIRP-US:1/159|LICA-FR:3/240|LIHC-US:1/188|LUSC-US:7/178|MALY-DE:1/100|MELA-AU:4/183|ORCA-IN:1/131|PACA-AU:1/391|PRAD-CA:2/124|PRAD-UK:1/108|PRAD-US:3/256|READ-US:2/80|SKCA-BR:2/70|SKCM-US:10/335|STAD-US:11/289|THCA-SA:1/129|UCEC-US:6/246	83
PMS1	PMS1 postmeiotic segregation increased 1 (S. cerevisiae)	chr2:190649107-190742355	Proteincoding	76/538	BLCA-US:3/130|BRCA-EU:1/560|BRCA-UK:2/117|BRCA-US:8/955|CESC-US:2/194|COAD-US:7/216|COCA-CN:2/187|ESCA-CN:1/228|GBM-US:2/268|KIRC-US:1/404|LICA-FR:3/240|LIHC-US:3/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-KR:1/66|LUSC-US:7/178|MELA-AU:7/183|PACA-AU:1/391|PACA-CA:1/259|SKCM-US:8/335|STAD-US:6/289|THCA-SA:1/129|THCA-US:1/400|UCEC-US:6/246	81
MLH1	mutL homolog 1	chr3:37034823-37107380	Proteincoding	76/499	BLCA-CN:1/103|BLCA-US:4/130|BRCA-EU:3/560|BRCA-US:6/955|BTCA-JP:1/239|COAD-US:7/216|COCA-CN:2/187|ESCA-CN:2/228|KIRC-US:1/404|KIRP-US:1/159|LGG-US:2/283|LICA-CN:1/163|LICA-FR:3/240|LINC-JP:3/244|LIRI-JP:1/258|LUSC-US:2/178|MELA-AU:8/183|NBL-US:1/108|ORCA-IN:1/131|OV-US:1/88|PACA-CA:3/259|PBCA-DE:2/380|PRAD-US:1/256|READ-US:1/80|RECA-EU:1/95|SKCA-BR:1/70|SKCM-US:4/335|STAD-US:6/289|UCEC-US:6/246	73
FOXA1	forkhead box A1	chr14:38059189-38069245	Proteincoding	75/300	BLCA-CN:2/103|BLCA-US:1/130|BRCA-EU:11/560|BRCA-FR:1/64|BRCA-US:21/955|BTCA-JP:1/239|COAD-US:1/216|EOPC-DE:2/62|ESAD-UK:2/203|ESCA-CN:1/228|LICA-CN:1/163|MELA-AU:2/183|ORCA-IN:1/131|OV-AU:1/93|PACA-AU:2/391|PBCA-DE:1/380|PRAD-CA:5/124|PRAD-UK:6/108|PRAD-US:8/256|SKCM-US:1/335|UCEC-US:4/246	66
AKAP9	A kinase (PRKA) anchor protein 9	chr7:91570181-91739987	Proteincoding	75/1128	BLCA-US:1/130|BRCA-EU:1/560|BRCA-KR:1/33|BRCA-US:5/955|BTCA-JP:2/239|COAD-US:13/216|COCA-CN:2/187|ESAD-UK:2/203|GBM-US:3/268|KIRC-US:2/404|KIRP-US:1/159|LGG-US:2/283|LICA-FR:1/240|LINC-JP:1/244|LIRI-JP:2/258|LUSC-US:2/178|MELA-AU:2/183|ORCA-IN:1/131|OV-US:1/88|PACA-AU:2/391|PACA-CA:1/259|SKCM-US:6/335|STAD-US:8/289|UCEC-US:13/246	64
MSH2	mutS homolog 2	chr2:47630108-47789450	Proteincoding	75/853	BLCA-US:2/130|BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:6/955|BTCA-JP:2/239|CESC-US:4/194|COAD-US:8/216|COCA-CN:2/187|ESAD-UK:2/203|ESCA-CN:1/228|KIRC-US:1/404|LICA-FR:4/240|LINC-JP:1/244|LIRI-JP:3/258|LUSC-US:1/178|MELA-AU:5/183|NBL-US:1/108|PACA-AU:1/391|PACA-CA:1/259|PRAD-US:1/256|READ-US:3/80|RECA-CN:1/10|SKCA-BR:2/70|SKCM-US:6/335|STAD-US:5/289|THCA-US:1/400|UCEC-US:8/246	76
FGFR3	fibroblast growth factor receptor 3	chr4:1795034-1810599	Proteincoding	74/301	BLCA-CN:16/103|BLCA-US:2/130|BRCA-US:4/955|BTCA-JP:2/239|COAD-US:7/216|COCA-CN:3/187|ESAD-UK:1/203|GBM-US:2/268|KIRC-US:6/404|KIRP-US:3/159|LIHC-US:2/188|LINC-JP:1/244|LUSC-KR:2/66|LUSC-US:4/178|ORCA-IN:4/131|OV-AU:1/93|SKCA-BR:1/70|SKCM-US:5/335|STAD-US:4/289|UCEC-US:4/246	55
WHSC1	Wolf-Hirschhorn syndrome candidate 1	chr4:1873151-1983934	Proteincoding	73/653	BLCA-US:3/130|BRCA-EU:2/560|BRCA-US:6/955|BTCA-JP:1/239|CESC-US:3/194|COAD-US:5/216|ESAD-UK:2/203|ESCA-CN:1/228|KIRC-US:1/404|KIRP-US:1/159|LICA-CN:1/163|LICA-FR:2/240|LIRI-JP:1/258|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:4/183|ORCA-IN:3/131|PRAD-US:1/256|READ-US:1/80|RECA-EU:1/95|SKCA-BR:1/70|SKCM-US:6/335|STAD-US:14/289|UCEC-US:11/246	77
EZH2	enhancer of zeste homolog 2 (Drosophila)	chr7:148504475-148581413	Proteincoding	73/537	AML-US:2/161|BOCA-FR:2/98|BRCA-EU:3/560|BRCA-FR:1/64|BRCA-US:2/955|BTCA-JP:1/239|CESC-US:2/194|COAD-US:7/216|COCA-CN:2/187|ESAD-UK:2/203|ESCA-CN:1/228|GBM-US:3/268|KIRC-US:2/404|LAML-KR:1/117|LICA-FR:1/240|LUSC-US:1/178|MALY-DE:12/100|MELA-AU:6/183|PRAD-US:1/256|SKCA-BR:1/70|SKCM-US:7/335|STAD-US:3/289|UCEC-US:10/246	59
ALK	anaplastic lymphoma receptor tyrosine kinase	chr2:29415640-30144432	Proteincoding	72/2143	BLCA-CN:1/103|BRCA-EU:1/560|BRCA-US:3/955|BTCA-JP:3/239|COAD-US:4/216|COCA-CN:2/187|ESCA-CN:1/228|KIRC-US:3/404|KIRP-US:1/159|LICA-CN:2/163|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|MELA-AU:3/183|NBL-US:21/108|OV-AU:2/93|PACA-CA:1/259|PRAD-CA:1/124|READ-US:2/80|SKCM-US:10/335|STAD-US:2/289|UCEC-US:5/246	58
EGFR	epidermal growth factor receptor	chr7:55086714-55324313	Proteincoding	71/1388	BTCA-JP:1/239|CESC-US:2/194|COAD-US:1/216|ESCA-CN:1/228|GBM-US:13/268|KIRC-US:2/404|LGG-US:8/283|LICA-CN:2/163|LICA-FR:2/240|LIHC-US:1/188|LIRI-JP:1/258|LUSC-CN:4/10|LUSC-KR:1/66|LUSC-US:3/178|MELA-AU:3/183|ORCA-IN:1/131|PRAD-US:2/256|SKCM-US:9/335|STAD-US:10/289|UCEC-US:4/246	65
FLT3	fms-related tyrosine kinase 3	chr13:28577411-28674729	Proteincoding	71/811	AML-US:5/161|BLCA-US:3/130|BRCA-EU:2/560|BTCA-JP:2/239|CESC-US:2/194|COAD-US:1/216|COCA-CN:1/187|GBM-US:3/268|KIRC-US:1/404|LAML-KR:6/117|LICA-FR:1/240|LIRI-JP:2/258|LUSC-US:2/178|MELA-AU:7/183|ORCA-IN:1/131|OV-AU:1/93|OV-US:1/88|PBCA-DE:1/380|SKCA-BR:1/70|SKCM-US:15/335|STAD-US:7/289|UCEC-US:6/246	63
ARID1B	AT rich interactive domain 1B (SWI1-like)	chr6:157099063-157531913	Proteincoding	70/1480	BRCA-EU:3/560|BRCA-FR:1/64|BRCA-UK:2/117|BRCA-US:4/955|BTCA-JP:2/239|CESC-US:2/194|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:3/203|ESCA-CN:1/228|KIRP-US:1/159|LGG-US:4/283|LICA-FR:2/240|LINC-JP:1/244|LIRI-JP:2/258|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:2/183|OV-AU:1/93|PACA-AU:2/391|PACA-CA:2/259|PBCA-DE:3/380|PRAD-US:1/256|SKCM-US:7/335|STAD-US:13/289|THCA-US:2/400|UCEC-US:4/246	65
STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	chr17:40465342-40540586	Proteincoding	70/535	BRCA-EU:2/560|BRCA-US:5/955|BTCA-JP:1/239|CESC-US:2/194|COAD-US:3/216|COCA-CN:1/187|GBM-US:1/268|LGG-US:1/283|LICA-CN:3/163|LIHC-US:2/188|LINC-JP:1/244|LIRI-JP:2/258|LUSC-KR:1/66|LUSC-US:2/178|MALY-DE:8/100|MELA-AU:6/183|ORCA-IN:4/131|PACA-AU:1/391|PRAD-US:5/256|SKCM-US:7/335|STAD-US:6/289|UCEC-US:6/246	64
BCOR	BCL6 corepressor	chrX:39909068-40036582	Proteincoding	69/741	BOCA-FR:1/98|BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:1/955|BTCA-JP:4/239|CESC-US:2/194|CLLE-ES:3/218|COAD-US:10/216|COCA-CN:1/187|GBM-US:6/268|KIRC-US:1/404|KIRP-US:1/159|LGG-US:7/283|LICA-FR:1/240|LIRI-JP:1/258|PACA-CA:2/259|PAEN-AU:1/52|PBCA-DE:6/380|STAD-US:15/289|THCA-US:1/400|UCEC-US:2/246	62
ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	chr1:116915290-116952883	Proteincoding	69/315	BLCA-US:2/130|BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:8/955|BTCA-JP:2/239|CESC-US:1/194|COAD-US:4/216|COCA-CN:4/187|ESAD-UK:1/203|GBM-US:1/268|KIRC-US:4/404|KIRP-US:2/159|LICA-CN:1/163|LICA-FR:3/240|LIHC-US:1/188|LINC-JP:3/244|LIRI-JP:2/258|LUSC-US:1/178|MELA-AU:1/183|ORCA-IN:2/131|OV-AU:1/93|OV-US:1/88|PACA-CA:1/259|PRAD-CA:1/124|READ-US:1/80|SKCM-US:2/335|STAD-US:8/289|THCA-US:1/400|UCEC-US:7/246	69
CTCF	CCCTC-binding factor (zinc finger protein)	chr16:67596310-67673086	Proteincoding	69/540	BLCA-US:1/130|BRCA-EU:3/560|BRCA-FR:1/64|BRCA-UK:1/117|BRCA-US:9/955|BTCA-JP:2/239|CESC-US:1/194|COAD-US:3/216|KIRC-US:1/404|LICA-CN:1/163|LICA-FR:1/240|LIRI-JP:1/258|ORCA-IN:1/131|PACA-AU:1/391|PBCA-DE:1/380|STAD-US:11/289|UCEC-US:30/246	51
NTRK1	neurotrophic tyrosine kinase, receptor, type 1	chr1:156785432-156851642	Proteincoding	68/835	BLCA-US:1/130|BRCA-EU:6/560|BRCA-UK:1/117|BRCA-US:2/955|BTCA-JP:2/239|COAD-US:3/216|ESAD-UK:1/203|ESCA-CN:1/228|KIRC-US:1/404|KIRP-US:2/159|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:2/244|LUSC-US:2/178|MELA-AU:10/183|OV-AU:1/93|PACA-AU:1/391|PACA-CA:3/259|PRAD-US:3/256|SKCA-BR:1/70|SKCM-US:12/335|STAD-US:2/289|UCEC-US:9/246	68
FLT4	fms-related tyrosine kinase 4	chr5:180028506-180076624	Proteincoding	68/692	BLCA-CN:3/103|BLCA-US:1/130|BRCA-EU:2/560|BRCA-US:2/955|BTCA-JP:3/239|CESC-US:3/194|COAD-US:5/216|COCA-CN:2/187|ESAD-UK:1/203|ESCA-CN:1/228|GBM-US:1/268|KIRP-US:1/159|LICA-CN:2/163|LICA-FR:2/240|LIHC-US:1/188|LUSC-US:2/178|MELA-AU:1/183|PACA-AU:1/391|PACA-CA:2/259|PAEN-IT:1/37|READ-US:2/80|RECA-EU:2/95|SKCM-US:14/335|STAD-US:9/289|UCEC-US:4/246	72
RPL22	ribosomal protein L22	chr1:6241329-6269449	Proteincoding	67/316	BLCA-US:1/130|BRCA-EU:3/560|BRCA-US:4/955|BTCA-JP:6/239|COAD-US:7/216|ESAD-UK:1/203|GBM-US:1/268|KIRC-US:1/404|KIRP-US:1/159|LICA-FR:4/240|LIHC-US:1/188|LIRI-JP:4/258|PACA-CA:1/259|READ-US:1/80|SKCM-US:3/335|STAD-US:1/289|UCEC-US:27/246	12
KDM5C	lysine (K)-specific demethylase 5C	chrX:53220503-53254604	Proteincoding	67/321	ALL-US:1/27|BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:3/955|CESC-US:2/194|COAD-US:2/216|COCA-CN:2/187|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:11/404|KIRP-US:1/159|LICA-CN:1/163|LICA-FR:2/240|LIHC-US:1/188|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:4/183|ORCA-IN:1/131|PACA-AU:2/391|PBCA-DE:2/380|RECA-CN:1/10|RECA-EU:2/95|SKCM-US:5/335|STAD-US:8/289|THCA-SA:1/129|UCEC-US:8/246	68
FIP1L1	factor interacting with PAPOLA and CPSF1	chr4:54243810-55161439	Proteincoding	66/2337	BLCA-US:1/130|BRCA-EU:6/560|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:2/194|COAD-US:4/216|COCA-CN:1/187|ESAD-UK:1/203|GBM-US:2/268|KIRC-US:3/404|LGG-US:3/283|LICA-FR:1/240|LIHC-US:1/188|LUSC-KR:1/66|LUSC-US:3/178|MELA-AU:2/183|NBL-US:1/108|OV-US:1/88|PACA-AU:1/391|PACA-CA:3/259|PBCA-DE:1/380|PRAD-US:6/256|READ-US:1/80|SKCM-US:7/335|STAD-US:4/289|UCEC-US:6/246	62
ITK	IL2-inducible T-cell kinase	chr5:156569944-156682201	Proteincoding	64/1065	BLCA-CN:1/103|BLCA-US:2/130|BRCA-EU:1/560|BRCA-FR:1/64|BRCA-US:4/955|BTCA-JP:1/239|CLLE-ES:1/218|COAD-US:5/216|COCA-CN:3/187|ESAD-UK:3/203|GACA-CN:1/9|KIRC-US:1/404|LICA-CN:1/163|LICA-FR:2/240|LUSC-KR:2/66|MALY-DE:1/100|MELA-AU:8/183|OV-US:1/88|PACA-AU:1/391|PACA-CA:1/259|PRAD-US:1/256|READ-US:1/80|SKCA-BR:2/70|SKCM-US:12/335|STAD-US:4/289|UCEC-US:3/246	62
ATR	ataxia telangiectasia and Rad3 related	chr3:142168077-142297668	Proteincoding	64/883	BLCA-US:2/130|BRCA-EU:4/560|BRCA-FR:1/64|BRCA-UK:1/117|BRCA-US:2/955|BTCA-JP:3/239|CESC-US:2/194|COAD-US:4/216|COCA-CN:4/187|GACA-CN:1/9|GBM-US:1/268|KIRC-US:1/404|LICA-CN:1/163|LICA-FR:1/240|LIRI-JP:1/258|LUSC-US:2/178|MALY-DE:1/100|MELA-AU:3/183|OV-AU:1/93|OV-US:1/88|PACA-CA:1/259|READ-US:1/80|SKCM-US:5/335|STAD-US:4/289|THCA-SA:1/129|THCA-US:1/400|UCEC-US:14/246	54
NF2	neurofibromin 2 (merlin)	chr22:29999545-30094587	Proteincoding	64/534	BLCA-US:2/130|BOCA-UK:1/66|BRCA-EU:2/560|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:3/194|COAD-US:4/216|ESCA-CN:2/228|KIRC-US:2/404|KIRP-US:7/159|LGG-US:1/283|LICA-FR:2/240|LIHC-US:2/188|LIRI-JP:2/258|LUSC-US:2/178|MELA-AU:3/183|OV-AU:1/93|PACA-AU:4/391|PACA-CA:3/259|PRAD-US:1/256|SKCA-BR:2/70|SKCM-US:4/335|STAD-US:2/289|THCA-US:1/400|UCEC-US:7/246	63
ERBB3	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 3	chr12:56473641-56497289	Proteincoding	63/409	BLCA-CN:4/103|BRCA-EU:2/560|BRCA-UK:2/117|BRCA-US:7/955|BTCA-JP:5/239|CESC-US:2/194|COAD-US:4/216|COCA-CN:2/187|ESAD-UK:1/203|KIRC-US:1/404|LIHC-US:2/188|LINC-JP:2/244|LUSC-KR:2/66|LUSC-US:1/178|PACA-AU:1/391|PRAD-US:2/256|SKCM-US:4/335|STAD-US:12/289|UCEC-US:7/246	50
PTPRC	protein tyrosine phosphatase, receptor type, C	chr1:198607801-198726545	Proteincoding	63/1145	BLCA-US:2/130|BRCA-EU:3/560|BRCA-KR:1/33|BRCA-UK:1/117|BRCA-US:2/955|CESC-US:5/194|COAD-US:6/216|ESAD-UK:3/203|KIRC-US:2/404|KIRP-US:1/159|LGG-US:1/283|LIHC-US:2/188|LINC-JP:2/244|LIRI-JP:3/258|LUSC-US:3/178|MALY-DE:1/100|MELA-AU:4/183|PACA-CA:1/259|PRAD-US:1/256|SKCM-US:6/335|STAD-US:8/289|UCEC-US:5/246	60
STAG2	stromal antigen 2	chrX:123094062-123556514	Proteincoding	63/1638	AML-US:1/161|BLCA-CN:5/103|BOCA-FR:14/98|BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:3/955|COAD-US:1/216|COCA-CN:1/187|GBM-US:6/268|KIRP-US:5/159|LGG-US:1/283|LINC-JP:1/244|LUSC-KR:1/66|ORCA-IN:1/131|PACA-CA:1/259|PAEN-AU:1/52|PBCA-DE:2/380|SKCM-US:2/335|STAD-US:5/289|THCA-SA:2/129|UCEC-US:7/246	58
FOXP1	forkhead box P1	chr3:71003844-71633140	Proteincoding	62/1719	BLCA-CN:1/103|BLCA-US:1/130|BRCA-EU:4/560|BRCA-US:5/955|BTCA-JP:3/239|CESC-US:2/194|COAD-US:5/216|ESAD-UK:1/203|LIRI-JP:1/258|LUSC-US:3/178|MELA-AU:5/183|ORCA-IN:2/131|PACA-AU:1/391|PACA-CA:2/259|PAEN-AU:1/52|PRAD-US:3/256|READ-US:1/80|SKCM-US:10/335|STAD-US:3/289|UCEC-US:8/246	58
KAT6B	K(lysine) acetyltransferase 6B	chr10:76585340-76792380	Proteincoding	61/933	BLCA-US:1/130|BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:3/955|BTCA-JP:2/239|COAD-US:1/216|ESAD-UK:2/203|ESCA-CN:1/228|KIRC-US:2/404|LGG-US:6/283|LICA-FR:1/240|LIHC-US:2/188|LINC-JP:3/244|LIRI-JP:1/258|MALY-DE:2/100|MELA-AU:6/183|ORCA-IN:1/131|OV-AU:1/93|PBCA-DE:1/380|PRAD-UK:1/108|PRAD-US:1/256|READ-US:1/80|SKCM-US:3/335|STAD-US:10/289|THCA-SA:1/129|UCEC-US:5/246	57
FLCN	folliculin	chr17:17115526-17140502	Proteincoding	60/280	BLCA-US:1/130|BRCA-EU:1/560|BRCA-UK:1/117|BRCA-US:2/955|BTCA-JP:4/239|CESC-US:2/194|COAD-US:10/216|COCA-CN:2/187|GACA-CN:1/9|GBM-US:1/268|KIRC-US:1/404|KIRP-US:1/159|LAML-KR:1/117|LICA-FR:1/240|LINC-JP:5/244|LIRI-JP:1/258|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:2/183|ORCA-IN:1/131|PACA-AU:1/391|PBCA-DE:1/380|READ-US:1/80|SKCA-BR:3/70|SKCM-US:5/335|STAD-US:3/289|UCEC-US:6/246	54
FGFR1	fibroblast growth factor receptor 1	chr8:38268656-38326352	Proteincoding	60/513	BLCA-CN:1/103|BLCA-US:2/130|BRCA-EU:2/560|BRCA-KR:1/33|BRCA-UK:1/117|BRCA-US:1/955|BTCA-JP:3/239|COAD-US:4/216|COCA-CN:2/187|ESAD-UK:2/203|KIRC-US:3/404|LICA-CN:1/163|LINC-JP:2/244|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:3/183|NBL-US:1/108|PACA-AU:2/391|PBCA-DE:5/380|PRAD-CA:1/124|SKCM-US:8/335|STAD-US:9/289|UCEC-US:4/246	54
WT1	Wilms tumor 1	chr11:32409321-32457176	Proteincoding	60/656	ALL-US:1/27|AML-US:13/161|BLCA-US:2/130|BRCA-US:1/955|BTCA-JP:2/239|CESC-US:2/194|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:2/228|GBM-US:2/268|KIRC-US:3/404|LAML-KR:2/117|LIAD-FR:1/30|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-KR:1/66|LUSC-US:4/178|MALY-DE:1/100|MELA-AU:2/183|OV-AU:1/93|PACA-AU:1/391|PACA-CA:3/259|READ-US:1/80|SKCM-US:7/335|STAD-US:1/289|UCEC-US:1/246	56
